SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
FR 6826 ,1005,1005,OK ,05SEP18,26SEP18,D,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 5578 ,1,05OCT17
FR 6826 ,1005,1005,OK ,01AUG18,29AUG18,D,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6827 ,0,05OCT17
FR 6826 ,1005,1005,OK ,03OCT18,24OCT18,D,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6827 ,0,05OCT17
FR 6826 ,0740,0740,OK ,30MAR18,30MAR18,D,....5..,73H,189,1I ,1,J,SO,FAO,FAO,FR 6653 ,1,05MAR18
FR 6826 ,0740,0740,OK ,06APR18,26OCT18,D,....5..,73H,189,1I ,1,J,SO,FAO,FAO,FR 6653 ,1,01FEB18
FR 6827 ,1830,1830,OK ,25MAR18,21OCT18,A,......7,73H,189,1I ,1,J,SO,FAO,FAO,FR 6826 ,0,05OCT17
FR 6827 ,1240,1240,OK ,26MAR18,22OCT18,A,1......,73H,189,1I ,1,J,SO,FAO,FAO,FR 817  ,0,01FEB18
FR 6827 ,0940,0940,OK ,06JUN18,25JUL18,A,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6605 ,0,05OCT17
FR 6827 ,0940,0940,OK ,28MAR18,30MAY18,A,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6826 ,0,05OCT17
FR 6827 ,0940,0940,OK ,05SEP18,26SEP18,A,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6605 ,0,05OCT17
FR 6827 ,0940,0940,OK ,01AUG18,29AUG18,A,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6826 ,0,05OCT17
FR 6827 ,0940,0940,OK ,03OCT18,24OCT18,A,..3....,73H,189,1I ,1,J,SO,FAO,FAO,FR 6826 ,0,05OCT17
FR 6827 ,1445,1445,OK ,30MAR18,26OCT18,A,....5..,73H,189,1I ,1,J,SO,FAO,FAO,FR 5579 ,0,01FEB18
EZY6901 ,0500,0500,OK ,26MAR18,25JUN18,D,1......,320,186,1I ,1,J,SO,SVQ,SVQ,EZY429  ,1,08JAN18
EZY6901 ,1450,1450,OK ,03MAY18,25OCT18,D,...4...,320,186,1I ,1,J,SO,SVQ,SVQ,EZY5548 ,0,08JAN18
EZY6901 ,1450,1450,OK ,29MAR18,26APR18,D,...4...,320,186,1I ,1,J,SO,SVQ,SVQ,EZY6978 ,0,08JAN18
EZY6901 ,0500,0500,OK ,02JUL18,20AUG18,D,1......,320,186,1I ,1,J,SO,SVQ,SVQ,EZY429  ,1,08JAN18
EZY6901 ,0500,0500,OK ,27AUG18,22OCT18,D,1......,320,186,1I ,1,J,SO,SVQ,SVQ,EZY429  ,1,08JAN18
EZY6902 ,1200,1200,OK ,26MAR18,22OCT18,A,1......,320,186,1I ,1,J,SO,SVQ,SVQ,EZY806  ,0,08JAN18
EZY6902 ,2150,2150,OK ,29MAR18,21JUN18,A,...4...,320,186,1I ,1,J,SO,SVQ,SVQ,EZY482  ,1,08JAN18
EZY6902 ,2150,2150,OK ,06SEP18,25OCT18,A,...4...,320,186,1I ,1,J,SO,SVQ,SVQ,EZY482  ,1,08JAN18
EZY6902 ,2150,2150,OK ,28JUN18,30AUG18,A,...4...,320,186,1I ,1,J,SO,SVQ,SVQ,EZY6949 ,1,08JAN18
EZS6903 ,0815,0815,OK ,28MAR18,18APR18,D,..3....,320,186,1I ,1,J,SO,GVA,GVA,EZS6904 ,0,04OCT17
EZS6903 ,1235,1235,OK ,31MAR18,21APR18,D,.....6.,320,186,1I ,1,J,SO,GVA,GVA,EZS6904 ,0,04OCT17
EZS6904 ,0610,0610,OK ,28MAR18,18APR18,A,..3....,320,186,1I ,1,J,SO,GVA,GVA,EZS6903 ,0,04OCT17
EZS6904 ,1205,1205,OK ,31MAR18,21APR18,A,.....6.,320,186,1I ,1,J,SO,GVA,GVA,EZS6903 ,0,04OCT17
EZY6905 ,0600,0600,OK ,01APR18,22APR18,D,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY6946 ,1,04OCT17
EZY6905 ,0600,0600,OK ,30MAR18,26OCT18,D,....5..,320,186,1I ,1,J,SO,GVA,GVA,EZY6984 ,1,04OCT17
EZY6905 ,0600,0600,OK ,25MAR18,25MAR18,D,......7,320,186,1I ,1,J,SO,GVA,GVA,        ,0,04OCT17
EZY6905 ,0600,0600,OK ,29APR18,21OCT18,D,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY6966 ,1,04OCT17
EZY6905 ,0945,0945,OK ,26MAR18,24OCT18,D,1.3....,320,186,1I ,1,J,SO,GVA,GVA,EZY11   ,0,04OCT17
EZY6905 ,0945,0945,OK ,27MAR18,03APR18,D,.2.....,320,186,1I ,1,J,SO,GVA,GVA,EZY803  ,0,04OCT17
EZY6905 ,0945,0945,OK ,29MAR18,19APR18,D,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY6946 ,1,04OCT17
EZY6905 ,0945,0945,OK ,26APR18,21JUN18,D,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY6948 ,0,04OCT17
EZY6905 ,0945,0945,OK ,06SEP18,25OCT18,D,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY6948 ,0,04OCT17
EZY6905 ,0945,0945,OK ,28JUN18,30AUG18,D,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY6950 ,0,04OCT17
EZY6905 ,0945,0945,OK ,05JUN18,23OCT18,D,.2.....,320,186,1I ,1,J,SO,GVA,GVA,EZY803  ,0,04OCT17
EZY6905 ,0945,0945,OK ,10APR18,29MAY18,D,.2.....,320,186,1I ,1,J,SO,GVA,GVA,EZY6974 ,0,04OCT17
EZY6905 ,1000,1000,OK ,31MAR18,27OCT18,D,.....6.,319,156,1I ,1,J,SO,GVA,GVA,EZY231  ,0,04OCT17
EZY6906 ,1105,1105,OK ,25MAR18,21OCT18,A,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY234  ,0,12DEC17
EZY6906 ,1105,1105,OK ,30MAR18,26OCT18,A,....5..,320,186,1I ,1,J,SO,GVA,GVA,EZY6923 ,0,12DEC17
EZY6906 ,1445,1445,OK ,26MAR18,20JUN18,A,1.3....,320,186,1I ,1,J,SO,GVA,GVA,EZY486  ,0,04OCT17
EZY6906 ,1445,1445,OK ,29MAR18,21JUN18,A,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY486  ,0,04OCT17
EZY6906 ,1445,1445,OK ,27MAR18,27MAR18,A,.2.....,320,186,1I ,1,J,SO,GVA,GVA,EZY802  ,1,04OCT17
EZY6906 ,1445,1445,OK ,03APR18,23OCT18,A,.2.....,320,186,1I ,1,J,SO,GVA,GVA,EZY6961 ,1,04OCT17
EZY6906 ,1445,1445,OK ,06SEP18,25OCT18,A,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY486  ,0,04OCT17
EZY6906 ,1445,1445,OK ,28JUN18,30AUG18,A,...4...,320,186,1I ,1,J,SO,GVA,GVA,EZY6951 ,0,04OCT17
EZY6906 ,1445,1445,OK ,25JUN18,05SEP18,A,1.3....,320,186,1I ,1,J,SO,GVA,GVA,EZY486  ,0,04OCT17
EZY6906 ,1445,1445,OK ,10SEP18,24OCT18,A,1.3....,320,186,1I ,1,J,SO,GVA,GVA,EZY486  ,0,04OCT17
EZY6906 ,1500,1500,OK ,31MAR18,27OCT18,A,.....6.,319,156,1I ,1,J,SO,GVA,GVA,EZY6989 ,0,04OCT17
EZY6907 ,1225,1225,OK ,01APR18,21OCT18,D,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY6976 ,0,04OCT17
EZY6907 ,1225,1225,OK ,25MAR18,25MAR18,D,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY6994 ,0,04OCT17
EZY6907 ,1650,1650,OK ,30MAR18,26OCT18,D,....5..,320,186,1I ,1,J,SO,GVA,GVA,EZY6950 ,0,01FEB18
EZY6907 ,1640,1640,OK ,31MAR18,27OCT18,D,.....6.,319,156,1I ,1,J,SO,GVA,GVA,EZY6956 ,0,04OCT17
EZY6907 ,1650,1650,OK ,25JUN18,27AUG18,D,1......,320,186,1I ,1,J,SO,GVA,GVA,EZY237  ,0,01FEB18
EZY6908 ,1725,1725,OK ,25MAR18,24JUN18,A,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY812  ,0,04OCT17
EZY6908 ,1725,1725,OK ,01JUL18,02SEP18,A,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY812  ,0,04OCT17
EZY6908 ,1725,1725,OK ,09SEP18,21OCT18,A,......7,320,186,1I ,1,J,SO,GVA,GVA,EZY812  ,0,04OCT17
EZY6908 ,2150,2150,OK ,01JUN18,26OCT18,A,....5..,320,186,1I ,1,J,SO,GVA,GVA,EZY2684 ,1,01FEB18
EZY6908 ,2150,2150,OK ,30MAR18,25MAY18,A,....5..,320,186,1I ,1,J,SO,GVA,GVA,EZY6929 ,1,01FEB18
EZY6908 ,2140,2140,OK ,31MAR18,20OCT18,A,.....6.,319,156,1I ,1,J,SO,GVA,GVA,EZY6955 ,1,04OCT17
EZY6908 ,2140,2140,OK ,27OCT18,27OCT18,A,.....6.,319,156,1I ,1,J,SO,GVA,GVA,        ,0,04OCT17
EZY6908 ,2150,2150,OK ,25JUN18,25JUN18,A,1......,320,186,1I ,1,J,SO,GVA,GVA,EZY482  ,1,01FEB18
EZY6908 ,2150,2150,OK ,02JUL18,27AUG18,A,1......,320,186,1I ,1,J,SO,GVA,GVA,EZY482  ,1,01FEB18
EZY6913 ,1705,1705,OK ,27MAR18,27MAR18,D,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY231  ,0,04OCT17
EZY6913 ,1705,1705,OK ,27JUN18,29AUG18,D,..3....,319,156,1I ,1,J,SO,MUC,MUC,EZY6914 ,1,04OCT17
EZY6913 ,1705,1705,OK ,25MAR18,26OCT18,D,1..45.7,319,156,1I ,1,J,SO,MUC,MUC,EZY6956 ,0,04OCT17
EZY6913 ,1705,1705,OK ,28MAR18,28MAR18,D,..3....,319,156,1I ,1,J,SO,MUC,MUC,EZY6982 ,1,04OCT17
EZY6913 ,1705,1705,OK ,04APR18,20JUN18,D,..3....,319,156,1I ,1,J,SO,MUC,MUC,EZY6992 ,1,04OCT17
EZY6913 ,1705,1705,OK ,05SEP18,24OCT18,D,..3....,319,156,1I ,1,J,SO,MUC,MUC,EZY6992 ,1,04OCT17
EZY6913 ,1705,1705,OK ,26JUN18,28AUG18,D,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY237  ,0,04OCT17
EZY6913 ,1705,1705,OK ,03APR18,19JUN18,D,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6982 ,0,04OCT17
EZY6913 ,1705,1705,OK ,04SEP18,23OCT18,D,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6982 ,0,04OCT17
EZY6913 ,1000,1000,OK ,31MAR18,27OCT18,D,.....6.,319,156,1I ,1,J,SO,MUC,MUC,EZY6922 ,0,13DEC17
EZY6914 ,2210,2210,OK ,26MAR18,22OCT18,A,1......,319,156,1I ,1,J,SO,MUC,MUC,EZY232  ,1,04OCT17
EZY6914 ,2210,2210,OK ,28MAR18,24OCT18,A,..3....,319,156,1I ,1,J,SO,MUC,MUC,EZY232  ,1,04OCT17
EZY6914 ,2210,2210,OK ,30MAR18,26OCT18,A,....5..,319,156,1I ,1,J,SO,MUC,MUC,EZY232  ,1,04OCT17
EZY6914 ,2210,2210,OK ,25MAR18,25MAR18,A,......7,319,156,1I ,1,J,SO,MUC,MUC,EZY426  ,1,04OCT17
EZY6914 ,2210,2210,OK ,26JUN18,28AUG18,A,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6913 ,1,04OCT17
EZY6914 ,2210,2210,OK ,29MAR18,25OCT18,A,...4...,319,156,1I ,1,J,SO,MUC,MUC,EZY6915 ,1,04OCT17
EZY6914 ,2210,2210,OK ,01APR18,21OCT18,A,......7,319,156,1I ,1,J,SO,MUC,MUC,EZY6955 ,1,04OCT17
EZY6914 ,2210,2210,OK ,27MAR18,27MAR18,A,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6955 ,1,04OCT17
EZY6914 ,2210,2210,OK ,03APR18,19JUN18,A,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6959 ,1,04OCT17
EZY6914 ,2210,2210,OK ,04SEP18,23OCT18,A,.2.....,319,156,1I ,1,J,SO,MUC,MUC,EZY6959 ,1,04OCT17
EZY6914 ,1500,1500,OK ,31MAR18,27OCT18,A,.....6.,319,156,1I ,1,J,SO,MUC,MUC,EZY486  ,0,04OCT17
EZY6915 ,1115,1115,OK ,26MAR18,22OCT18,D,1......,319,156,1I ,1,J,SO,STR,STR,EZY6984 ,0,04OCT17
EZY6915 ,1205,1205,OK ,30MAR18,26OCT18,D,....5..,319,156,1I ,1,J,SO,STR,STR,EZY6914 ,1,04OCT17
EZY6916 ,1615,1615,OK ,26MAR18,22OCT18,A,1......,319,156,1I ,1,J,SO,STR,STR,EZY6981 ,1,04OCT17
EZY6916 ,1705,1705,OK ,30MAR18,26OCT18,A,....5..,319,156,1I ,1,J,SO,STR,STR,EZY6957 ,0,04OCT17
EZS6917 ,0610,0610,OK ,25MAR18,25JUN18,A,1....67,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6917 ,0715,0715,OK ,27MAR18,22JUN18,A,.2345..,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6917 ,0715,0715,OK ,26JUN18,31JUL18,A,.2.....,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6917 ,0610,0610,OK ,27JUN18,01SEP18,A,1.3.56.,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6917 ,0610,0610,OK ,03SEP18,03SEP18,A,1......,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6917 ,1320,1320,OK ,28JUN18,26JUL18,A,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,08FEB18
EZS6917 ,0715,0715,OK ,02AUG18,30AUG18,A,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,26JAN18
EZS6917 ,0715,0715,OK ,07AUG18,28AUG18,A,.2.....,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,09OCT17
EZS6917 ,0715,0715,OK ,04SEP18,26OCT18,A,.23.5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,09OCT17
EZS6917 ,0715,0715,OK ,06SEP18,25OCT18,A,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,30JAN18
EZS6917 ,0610,0610,OK ,08SEP18,27OCT18,A,1....67,320,186,1I ,1,J,SO,BSL,BSL,EZS6918 ,0,04OCT17
EZS6918 ,0635,0635,OK ,25MAR18,25JUN18,D,1....67,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,27MAR18,22JUN18,D,.2345..,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,26JUN18,31JUL18,D,.2.....,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0635,0635,OK ,27JUN18,01SEP18,D,1.3.56.,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,1345,1345,OK ,28JUN18,26JUL18,D,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,02AUG18,30AUG18,D,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,07AUG18,28AUG18,D,.2.....,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0635,0635,OK ,03SEP18,03SEP18,D,1......,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0635,0635,OK ,08SEP18,27OCT18,D,1....67,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,04SEP18,26OCT18,D,.23.5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6918 ,0740,0740,OK ,06SEP18,25OCT18,D,...4...,320,186,1I ,1,J,SO,BSL,BSL,EZS6917 ,0,04OCT17
EZS6919 ,1005,1005,OK ,30MAR18,22JUN18,A,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6920 ,0,04OCT17
EZS6919 ,1005,1005,OK ,29JUN18,31AUG18,A,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6920 ,0,04OCT17
EZS6919 ,1025,1025,OK ,10JUN18,21OCT18,A,......7,319,156,1I ,1,J,SO,BSL,BSL,EZS6920 ,0,04OCT17
EZS6919 ,1325,1325,OK ,07SEP18,26OCT18,A,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6920 ,0,04OCT17
EZS6920 ,1035,1035,OK ,30MAR18,22JUN18,D,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6919 ,0,04OCT17
EZS6920 ,1050,1050,OK ,10JUN18,21OCT18,D,......7,319,156,1I ,1,J,SO,BSL,BSL,EZS6919 ,0,04OCT17
EZS6920 ,1030,1030,OK ,29JUN18,31AUG18,D,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6919 ,0,04OCT17
EZS6920 ,1350,1350,OK ,07SEP18,26OCT18,D,....5..,320,186,1I ,1,J,SO,BSL,BSL,EZS6919 ,0,04OCT17
EZY6921 ,1045,1045,OK ,25MAR18,24JUN18,D,......7,320,180,1I ,1,J,SO,AMS,AMS,EZY6922 ,0,16FEB18
EZY6921 ,0905,0905,OK ,26MAR18,22OCT18,D,1......,320,186,1I ,1,J,SO,AMS,AMS,EZY231  ,0,21FEB18
EZY6921 ,0905,0905,OK ,27MAR18,23OCT18,D,.2.....,319,156,1I ,1,J,SO,AMS,AMS,EZY11   ,0,21FEB18
EZY6921 ,0905,0905,OK ,28MAR18,24OCT18,D,..3....,320,186,1I ,1,J,SO,AMS,AMS,EZY231  ,0,21FEB18
EZY6921 ,0905,0905,OK ,29MAR18,25OCT18,D,...4...,320,186,1I ,1,J,SO,AMS,AMS,EZY11   ,0,21FEB18
EZY6921 ,0905,0905,OK ,30MAR18,26OCT18,D,....5..,320,186,1I ,1,J,SO,AMS,AMS,EZY231  ,0,21FEB18
EZY6921 ,0605,0605,OK ,31MAR18,27OCT18,D,.....6.,319,156,1I ,1,J,SO,AMS,AMS,EZY6958 ,1,04OCT17
EZY6921 ,0800,0800,OK ,01JUL18,02SEP18,D,......7,319,156,1I ,1,J,SO,AMS,AMS,EZY6922 ,0,04OCT17
EZY6921 ,1045,1045,OK ,09SEP18,21OCT18,D,......7,320,180,1I ,1,J,SO,AMS,AMS,EZY6922 ,0,16FEB18
EZY6922 ,1010,1010,OK ,25MAR18,24JUN18,A,......7,320,180,1I ,1,J,SO,AMS,AMS,EZY6921 ,0,04OCT17
EZY6922 ,1240,1240,OK ,26MAR18,26OCT18,A,1..45..,320,186,1I ,1,J,SO,AMS,AMS,EZY238  ,0,19FEB18
EZY6922 ,1240,1240,OK ,27MAR18,23OCT18,A,.2.....,320,186,1I ,1,J,SO,AMS,AMS,EZY6955 ,0,19FEB18
EZY6922 ,1235,1235,OK ,28MAR18,24OCT18,A,..3....,320,186,1I ,1,J,SO,AMS,AMS,EZY238  ,0,19FEB18
EZY6922 ,0935,0935,OK ,31MAR18,27OCT18,A,.....6.,319,156,1I ,1,J,SO,AMS,AMS,EZY6913 ,0,04OCT17
EZY6922 ,0725,0725,OK ,01JUL18,02SEP18,A,......7,319,156,1I ,1,J,SO,AMS,AMS,EZY6921 ,0,04OCT17
EZY6922 ,1010,1010,OK ,09SEP18,21OCT18,A,......7,320,180,1I ,1,J,SO,AMS,AMS,EZY6921 ,0,04OCT17
EZY6923 ,1255,1255,OK ,25MAR18,25MAR18,D,......7,320,186,1I ,1,J,SO,AMS,AMS,EZY6940 ,0,04OCT17
EZY6923 ,1255,1255,OK ,01APR18,21OCT18,D,......7,320,186,1I ,1,J,SO,AMS,AMS,EZY6994 ,0,04OCT17
EZY6923 ,1525,1525,OK ,30MAR18,26OCT18,D,....5..,320,180,1I ,1,J,SO,AMS,AMS,EZY6906 ,0,04OCT17
EZY6923 ,1525,1525,OK ,26MAR18,22OCT18,D,1......,320,180,1I ,1,J,SO,AMS,AMS,EZY6924 ,0,04OCT17
EZY6924 ,1630,1630,OK ,01APR18,21OCT18,A,......7,320,186,1I ,1,J,SO,AMS,AMS,EZY488  ,0,18DEC17
EZY6924 ,1630,1630,OK ,25MAR18,25MAR18,A,......7,320,186,1I ,1,J,SO,AMS,AMS,EZY6983 ,0,18DEC17
EZY6924 ,1500,1500,OK ,30MAR18,15JUN18,A,....5..,320,180,1I ,1,J,SO,AMS,AMS,EZY486  ,0,04OCT17
EZY6924 ,1500,1500,OK ,26MAR18,22OCT18,A,1......,320,180,1I ,1,J,SO,AMS,AMS,EZY6923 ,0,04OCT17
EZY6924 ,1500,1500,OK ,22JUN18,31AUG18,A,....5..,320,180,1I ,1,J,SO,AMS,AMS,EZY486  ,0,04OCT17
EZY6924 ,1500,1500,OK ,07SEP18,26OCT18,A,....5..,320,180,1I ,1,J,SO,AMS,AMS,EZY486  ,0,04OCT17
EZY6925 ,1840,1840,OK ,25MAR18,26OCT18,D,1..45.7,320,180,1I ,1,J,SO,AMS,AMS,EZY6926 ,0,27FEB18
EZY6925 ,1845,1845,OK ,27MAR18,23OCT18,D,.2.....,320,180,1I ,1,J,SO,AMS,AMS,EZY6926 ,0,04OCT17
EZY6925 ,1840,1840,OK ,28MAR18,20JUN18,D,..3....,320,180,1I ,1,J,SO,AMS,AMS,EZY6926 ,0,27FEB18
EZY6925 ,1845,1845,OK ,27JUN18,29AUG18,D,..3....,319,156,1I ,1,J,SO,AMS,AMS,EZY6926 ,0,27FEB18
EZY6925 ,1840,1840,OK ,05SEP18,24OCT18,D,..3....,320,180,1I ,1,J,SO,AMS,AMS,EZY6926 ,0,27FEB18
EZY6926 ,1810,1810,OK ,25MAR18,26OCT18,A,1..45.7,320,180,1I ,1,J,SO,AMS,AMS,EZY6925 ,0,27FEB18
EZY6926 ,1815,1815,OK ,27MAR18,23OCT18,A,.2.....,320,180,1I ,1,J,SO,AMS,AMS,EZY6925 ,0,04OCT17
EZY6926 ,1810,1810,OK ,28MAR18,20JUN18,A,..3....,320,180,1I ,1,J,SO,AMS,AMS,EZY6925 ,0,27FEB18
EZY6926 ,1820,1820,OK ,27JUN18,29AUG18,A,..3....,319,156,1I ,1,J,SO,AMS,AMS,EZY6925 ,0,27FEB18
EZY6926 ,1810,1810,OK ,05SEP18,24OCT18,A,..3....,320,180,1I ,1,J,SO,AMS,AMS,EZY6925 ,0,27FEB18
EZY6929 ,1330,1330,OK ,26JUN18,28AUG18,D,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY2683 ,0,04OCT17
EZY6929 ,1330,1330,OK ,31MAR18,26MAY18,D,.....6.,320,186,1I ,1,J,SO,DLM,DLM,EZY6908 ,1,04OCT17
EZY6929 ,1330,1330,OK ,02JUN18,27OCT18,D,.....6.,320,186,1I ,1,J,SO,DLM,DLM,EZY6960 ,1,04OCT17
EZY6929 ,1330,1330,OK ,03APR18,17APR18,D,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY6936 ,0,04OCT17
EZY6929 ,1330,1330,OK ,27MAR18,27MAR18,D,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY6950 ,0,04OCT17
EZY6929 ,1330,1330,OK ,24APR18,19JUN18,D,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY6950 ,0,04OCT17
EZY6929 ,1330,1330,OK ,04SEP18,23OCT18,D,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY6950 ,0,04OCT17
EZY6930 ,2330,2330,OK ,03APR18,19JUN18,A,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY12   ,1,04OCT17
EZY6930 ,2330,2330,OK ,02JUN18,20OCT18,A,.....6.,320,186,1I ,1,J,SO,DLM,DLM,EZY6939 ,1,04OCT17
EZY6930 ,2330,2330,OK ,31MAR18,21APR18,A,.....6.,320,186,1I ,1,J,SO,DLM,DLM,EZY6939 ,1,04OCT17
EZY6930 ,2330,2330,OK ,28APR18,26MAY18,A,.....6.,320,186,1I ,1,J,SO,DLM,DLM,EZY6991 ,1,04OCT17
EZY6930 ,2330,2330,OK ,27OCT18,27OCT18,A,.....6.,320,186,1I ,1,J,SO,DLM,DLM,        ,0,04OCT17
EZY6930 ,2330,2330,OK ,27MAR18,27MAR18,A,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY482  ,1,04OCT17
EZY6930 ,2330,2330,OK ,04SEP18,23OCT18,A,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY12   ,1,04OCT17
EZY6930 ,2330,2330,OK ,26JUN18,28AUG18,A,.2.....,320,186,1I ,1,J,SO,DLM,DLM,EZY6939 ,1,04OCT17
EZY6931 ,1735,1735,OK ,06MAY18,21OCT18,D,......7,320,186,1I ,1,J,SO,HAM,HAM,EZY5548 ,0,04OCT17
EZY6931 ,1735,1735,OK ,30MAR18,26OCT18,D,....5..,320,186,1I ,1,J,SO,HAM,HAM,EZY6940 ,0,04OCT17
EZY6931 ,1735,1735,OK ,25MAR18,29APR18,D,......7,320,186,1I ,1,J,SO,HAM,HAM,EZY6978 ,0,04OCT17
EZY6931 ,1255,1255,OK ,25JUN18,27AUG18,D,1......,319,156,1I ,1,J,SO,HAM,HAM,EZY13   ,0,04OCT17
EZY6931 ,1255,1255,OK ,29MAR18,24MAY18,D,...4...,319,156,1I ,1,J,SO,HAM,HAM,EZY421  ,0,04OCT17
EZY6931 ,1255,1255,OK ,31MAY18,25OCT18,D,...4...,319,156,1I ,1,J,SO,HAM,HAM,EZY6982 ,0,04OCT17
EZY6931 ,1255,1255,OK ,26MAR18,18JUN18,D,1......,319,156,1I ,1,J,SO,HAM,HAM,EZY425  ,0,04OCT17
EZY6931 ,1255,1255,OK ,03SEP18,22OCT18,D,1......,319,156,1I ,1,J,SO,HAM,HAM,EZY425  ,0,04OCT17
EZY6932 ,2140,2140,OK ,25MAR18,21OCT18,A,......7,320,186,1I ,1,J,SO,HAM,HAM,EZY12   ,1,04OCT17
EZY6932 ,2140,2140,OK ,27APR18,26OCT18,A,....5..,320,186,1I ,1,J,SO,HAM,HAM,EZY482  ,1,04OCT17
EZY6932 ,2140,2140,OK ,30MAR18,20APR18,A,....5..,320,186,1I ,1,J,SO,HAM,HAM,EZY6997 ,1,04OCT17
EZY6932 ,1700,1700,OK ,26MAR18,25OCT18,A,1..4...,319,156,1I ,1,J,SO,HAM,HAM,EZY6957 ,0,04OCT17
EZY6935 ,0540,0540,OK ,26JUN18,28AUG18,D,.2.....,320,186,1I ,1,J,SO,VIE,VIE,EZY241  ,1,04OCT17
EZY6935 ,0540,0540,OK ,28APR18,27OCT18,D,.....6.,320,186,1I ,1,J,SO,VIE,VIE,EZY431  ,1,04OCT17
EZY6935 ,0540,0540,OK ,28JUN18,30AUG18,D,...4...,320,186,1I ,1,J,SO,VIE,VIE,EZY6946 ,1,04OCT17
EZY6935 ,0540,0540,OK ,26APR18,21JUN18,D,...4...,320,186,1I ,1,J,SO,VIE,VIE,EZY6976 ,1,04OCT17
