SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
NUMBER,,TIME,CODE,DATE,DATE,,,,,,,OP,TYP,,,SERV NO,DAYS,EDIT
FR 2674 ,1745,1745,OK ,03-Oct-18,24-Oct-18,D,..3....,73H,189,1I ,1,J,SO,CPH,CPH,FR 6604 ,0,29-Jan-18
FR 2674 ,1745,1745,OK ,05-Sep-18,26-Sep-18,D,..3....,73H,189,1I ,1,J,SO,CPH,CPH,FR 7353 ,0,29-Jan-18
FR 2674 ,1130,1130,OK ,02-Jun-18,27-Oct-18,D,.....6.,73H,189,1I ,1,J,SO,CPH,CPH,FR 5833 ,0,05-Oct-17
FR 2674 ,1130,1130,OK ,31-Mar-18,26-May-18,D,.....6.,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,05-Oct-17
FR 2675 ,2150,2150,OK ,03-Jun-18,09-Sep-18,A,......7,73H,189,1I ,1,J,SO,CPH,CPH,FR 2453 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1I ,1,J,SO,CPH,CPH,FR 2886 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,28-May-18,25-Jun-18,A,1......,73H,189,1I ,1,J,SO,CPH,CPH,FR 6698 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,26-Mar-18,21-May-18,A,1......,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,08-Jan-18
FR 2675 ,2150,2150,OK ,03-Sep-18,22-Oct-18,A,1......,73H,189,1I ,1,J,SO,CPH,CPH,FR 6698 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,02-Jul-18,27-Aug-18,A,1......,73H,189,1I ,1,J,SO,CPH,CPH,FR 8882 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,08-Jan-18
FR 2675 ,2150,2150,OK ,25-Mar-18,27-May-18,A,......7,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,08-Jan-18
FR 2675 ,2150,2150,OK ,23-Sep-18,21-Oct-18,A,......7,73H,189,1I ,1,J,SO,CPH,CPH,FR 2453 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,16-Sep-18,16-Sep-18,A,......7,73H,189,1I ,1,J,SO,CPH,CPH,FR 8882 ,1,08-Jan-18
FR 2675 ,2150,2150,OK ,30-May-18,13-Jun-18,A,..3....,73H,189,1I ,1,J,SO,CPH,CPH,FR 8882 ,1,29-Jan-18
FR 2675 ,2150,2150,OK ,28-Mar-18,23-May-18,A,..3....,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,29-Jan-18
FR 2675 ,2150,2150,OK ,20-Jun-18,12-Sep-18,A,..3....,73H,189,1I ,1,J,SO,CPH,CPH,FR 8882 ,1,29-Jan-18
FR 2675 ,2150,2150,OK ,19-Sep-18,24-Oct-18,A,..3....,73H,189,1I ,1,J,SO,CPH,CPH,FR 8882 ,1,29-Jan-18
FR 2675 ,1535,1535,OK ,02-Jun-18,27-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,CPH,CPH,FR 6624 ,0,05-Oct-17
FR 2675 ,1535,1535,OK ,31-Mar-18,26-May-18,A,.....6.,73H,189,1I ,1,J,SO,CPH,CPH,        ,0,05-Oct-17
EZY2683 ,800,800,OK ,30-May-18,24-Jun-18,A,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
EZY2683 ,800,800,OK ,25-Mar-18,27-May-18,A,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2683 ,820,820,OK ,04-Jun-18,22-Oct-18,A,1......,320,186,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
EZY2683 ,820,820,OK ,26-Mar-18,28-May-18,A,1......,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2683 ,1300,1300,OK ,02-Jun-18,27-Oct-18,A,.....6.,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
EZY2683 ,1300,1300,OK ,31-Mar-18,26-May-18,A,.....6.,320,180,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2683 ,1310,1310,OK ,26-Jun-18,28-Aug-18,A,.2.....,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
EZY2683 ,1310,1310,OK ,01-Jul-18,02-Sep-18,A,......7,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
EZY2683 ,1355,1355,OK ,27-Jun-18,29-Aug-18,A,..3....,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,03-Jan-18
EZY2683 ,1200,1200,OK ,29-Jun-18,31-Aug-18,A,....5..,319,156,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,08-Feb-18
EZY2683 ,800,800,OK ,05-Sep-18,26-Oct-18,A,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,EZY2684 ,0,04-Oct-17
FR 2684 ,1340,1340,OK ,25-Mar-18,20-Apr-18,D,12345.7,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,03-Jun-18,21-Oct-18,D,......7,73H,189,1D ,1,J,SO,STN,STN,FR 1065 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,31-May-18,31-May-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,FR 4525 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,30-May-18,24-Oct-18,D,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 6682 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,29-May-18,23-Oct-18,D,12.....,73H,189,1D ,1,J,SO,STN,STN,FR 8883 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,01-Jun-18,26-Oct-18,D,....5..,73H,189,1D ,1,J,SO,STN,STN,FR 8883 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,27-Apr-18,25-May-18,D,....5..,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,23-Apr-18,28-May-18,D,12.....,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,25-Apr-18,23-May-18,D,..3....,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,26-Apr-18,24-May-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,28-Jun-18,28-Jun-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,FR 6267 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,07-Jun-18,21-Jun-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,FR 6653 ,1,03-Apr-18
FR 2684 ,1330,1330,OK ,06-Sep-18,25-Oct-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,FR 6267 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,05-Jul-18,30-Aug-18,D,...4...,73H,189,1D ,1,J,SO,STN,STN,FR 7373 ,0,03-Apr-18
FR 2684 ,1330,1330,OK ,22-Apr-18,27-May-18,D,......7,73H,189,1D ,1,J,SO,STN,STN,        ,0,03-Apr-18
EZY2684 ,830,830,OK ,30-May-18,24-Jun-18,D,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,04-Oct-17
EZY2684 ,830,830,OK ,25-Mar-18,27-May-18,D,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2684 ,850,850,OK ,04-Jun-18,22-Oct-18,D,1......,320,186,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,04-Oct-17
EZY2684 ,850,850,OK ,26-Mar-18,28-May-18,D,1......,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2684 ,1330,1330,OK ,02-Jun-18,27-Oct-18,D,.....6.,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,04-Oct-17
EZY2684 ,1330,1330,OK ,31-Mar-18,26-May-18,D,.....6.,320,180,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2684 ,1340,1340,OK ,26-Jun-18,28-Aug-18,D,.2.....,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,09-Oct-17
EZY2684 ,1425,1425,OK ,27-Jun-18,29-Aug-18,D,..3....,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,03-Jan-18
EZY2684 ,1230,1230,OK ,29-Jun-18,31-Aug-18,D,....5..,319,156,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,04-Oct-17
EZY2684 ,1340,1340,OK ,01-Jul-18,02-Sep-18,D,......7,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,26-Jan-18
EZY2684 ,830,830,OK ,05-Sep-18,26-Oct-18,D,..3.5.7,320,180,1I ,1,J,SO,MXP,MXP,EZY2683 ,0,04-Oct-17
EZY2685 ,1845,1845,OK ,25-Mar-18,25-Apr-18,A,123.5.7,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2685 ,800,800,OK ,29-Mar-18,19-Apr-18,A,...4...,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2685 ,1845,1845,OK ,29-May-18,26-Oct-18,A,12345.7,320,186,1I ,1,J,SO,MXP,MXP,EZY2686 ,0,04-Oct-17
EZY2685 ,1845,1845,OK ,26-Apr-18,28-May-18,A,12345.7,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
FR 2685 ,1650,1650,OK ,01-Jun-18,26-Oct-18,A,....5..,73H,189,1D ,1,J,SO,STN,STN,FR 1049 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,04-Jun-18,22-Oct-18,A,1......,73H,189,1D ,1,J,SO,STN,STN,FR 6618 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,06-Jun-18,25-Jul-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 7616 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,29-May-18,25-Oct-18,A,.2.4..7,73H,189,1D ,1,J,SO,STN,STN,FR 8888 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,25-Mar-18,27-May-18,A,.2.4..7,73H,189,1D ,1,J,SO,STN,STN,        ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,30-May-18,30-May-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 8888 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,28-Mar-18,23-May-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,        ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,05-Sep-18,26-Sep-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 7616 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,01-Aug-18,29-Aug-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 8888 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,03-Oct-18,24-Oct-18,A,..3....,73H,189,1D ,1,J,SO,STN,STN,FR 8888 ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,26-Mar-18,28-May-18,A,1......,73H,189,1D ,1,J,SO,STN,STN,        ,0,05-Oct-17
FR 2685 ,1650,1650,OK ,30-Mar-18,25-May-18,A,....5..,73H,189,1D ,1,J,SO,STN,STN,        ,0,05-Oct-17
EZY2686 ,1915,1915,OK ,25-Mar-18,25-Apr-18,D,123.5.7,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2686 ,830,830,OK ,29-Mar-18,19-Apr-18,D,...4...,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
EZY2686 ,1915,1915,OK ,29-May-18,26-Oct-18,D,12345.7,320,186,1I ,1,J,SO,MXP,MXP,EZY2685 ,0,04-Oct-17
EZY2686 ,1915,1915,OK ,26-Apr-18,28-May-18,D,12345.7,320,186,1I ,1,J,SO,MXP,MXP,        ,0,04-Oct-17
FR 2752 ,2030,2030,OK ,02-Jun-18,20-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,PSA,PSA,FR 6642 ,1,05-Oct-17
FR 2752 ,2030,2030,OK ,29-May-18,23-Oct-18,A,.2.....,73H,189,1I ,1,J,SO,PSA,PSA,FR 6681 ,1,05-Oct-17
FR 2752 ,2030,2030,OK ,27-Mar-18,22-May-18,A,.2.....,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2752 ,2030,2030,OK ,31-Mar-18,26-May-18,A,.....6.,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2752 ,2030,2030,OK ,27-Oct-18,27-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2752 ,2105,2105,OK ,13-Sep-18,13-Sep-18,A,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6266 ,1,05-Oct-17
FR 2752 ,2105,2105,OK ,31-May-18,06-Sep-18,A,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6681 ,1,05-Oct-17
FR 2752 ,2105,2105,OK ,29-Mar-18,24-May-18,A,...4...,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2752 ,2105,2105,OK ,20-Sep-18,25-Oct-18,A,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6681 ,1,05-Oct-17
FR 2753 ,1415,1415,OK ,29-May-18,23-Oct-18,D,.2.....,73H,189,1I ,1,J,SO,PSA,PSA,FR 1070 ,0,05-Oct-17
FR 2753 ,1415,1415,OK ,02-Jun-18,27-Oct-18,D,.....6.,73H,189,1I ,1,J,SO,PSA,PSA,FR 1120 ,0,05-Oct-17
FR 2753 ,1415,1415,OK ,31-Mar-18,26-May-18,D,.....6.,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2753 ,1415,1415,OK ,27-Mar-18,22-May-18,D,.2.....,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2753 ,1450,1450,OK ,07-Jun-18,21-Jun-18,D,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6267 ,0,05-Oct-17
FR 2753 ,1450,1450,OK ,31-May-18,31-May-18,D,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6653 ,1,05-Oct-17
FR 2753 ,1450,1450,OK ,29-Mar-18,24-May-18,D,...4...,73H,189,1I ,1,J,SO,PSA,PSA,        ,0,05-Oct-17
FR 2753 ,1450,1450,OK ,28-Jun-18,25-Oct-18,D,...4...,73H,189,1I ,1,J,SO,PSA,PSA,FR 6643 ,0,05-Oct-17
V3 2872 ,1115,1115,OK ,20-Sep-18,20-Sep-18,A,...4...,100,100,1I ,1,C,SO,CDG,CDG,V3 4878 ,0,22-May-18
V3 2872 ,800,800,OK ,07-Aug-18,07-Aug-18,D,.2.....,100,100,1I ,1,C,SO,DUB,DUB,V3 501  ,0,21-May-18
V3 2873 ,1200,1200,OK ,07-Aug-18,07-Aug-18,D,.2.....,100,100,1I ,1,C,SO,DUB,DUB,V3 4873 ,0,18-May-18
V3 2878 ,1030,1030,OK ,19-Aug-18,19-Aug-18,D,......7,100,100,1I ,1,C,SO,KEF,KEF,V3 4878 ,0,21-May-18
V3 2879 ,1420,1420,OK ,21-Aug-18,21-Aug-18,D,.2.....,100,100,1D ,1,C,SO,LTN,LTN,V3 2879 ,0,23-Feb-18
V3 2879 ,1330,1330,OK ,21-Aug-18,21-Aug-18,A,.2.....,100,100,1I ,1,C,SO,KEF,KEF,V3 2879 ,0,23-Feb-18
FR 2885 ,1145,1145,OK ,29-May-18,23-Oct-18,A,.2.....,73H,189,1I ,1,J,SO,KUN,KUN,FR 1054 ,0,05-Oct-17
FR 2885 ,1145,1145,OK ,02-Jun-18,27-Oct-18,A,.....6.,73H,189,1I ,1,J,SO,KUN,KUN,FR 6242 ,0,05-Oct-17
FR 2885 ,1145,1145,OK ,31-Mar-18,26-May-18,A,.....6.,73H,189,1I ,1,J,SO,KUN,KUN,        ,0,05-Oct-17
FR 2885 ,1145,1145,OK ,27-Mar-18,22-May-18,A,.2.....,73H,189,1I ,1,J,SO,KUN,KUN,        ,0,05-Oct-17
FR 2886 ,545,545,OK ,02-Jun-18,27-Oct-18,D,.....6.,73H,189,1I ,1,J,SO,KUN,KUN,FR 2675 ,1,05-Oct-17
FR 2886 ,545,545,OK ,29-May-18,23-Oct-18,D,.2.....,73H,189,1I ,1,J,SO,KUN,KUN,FR 8887 ,1,05-Oct-17
FR 2886 ,545,545,OK ,27-Mar-18,22-May-18,D,.2.....,73H,189,1I ,1,J,SO,KUN,KUN,        ,0,05-Oct-17
FR 2886 ,545,545,OK ,31-Mar-18,26-May-18,D,.....6.,73H,189,1I ,1,J,SO,KUN,KUN,        ,0,05-Oct-17
BA 2931 ,540,540,OK ,07-Jun-18,07-Jun-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,540,540,OK ,01-Jun-18,27-Jul-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,03-Jun-18,21-Oct-18,D,......7,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,25-Mar-18,27-May-18,D,......7,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,540,540,OK ,30-Mar-18,25-May-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,540,540,OK ,10-Aug-18,21-Sep-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,03-Aug-18,03-Aug-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,05-Oct-18,19-Oct-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,28-Sep-18,28-Sep-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,26-Oct-18,26-Oct-18,D,....5..,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,31-May-18,31-May-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,29-Mar-18,24-May-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,540,540,OK ,11-Oct-18,18-Oct-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,14-Jun-18,04-Oct-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,25-Oct-18,25-Oct-18,D,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,26-Mar-18,30-Apr-18,D,1.3....,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,545,545,OK ,05-Jun-18,12-Jun-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,545,545,OK ,29-May-18,29-May-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,545,545,OK ,27-Mar-18,22-May-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,545,545,OK ,26-Jun-18,26-Jun-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,545,545,OK ,19-Jun-18,19-Jun-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,545,545,OK ,10-Jul-18,21-Aug-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,545,545,OK ,03-Jul-18,03-Jul-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,545,545,OK ,04-Sep-18,18-Sep-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,545,545,OK ,28-Aug-18,28-Aug-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,02-Jun-18,08-Sep-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,31-Mar-18,26-May-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,535,535,OK ,02-May-18,28-May-18,D,1.3....,320,169,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2931 ,535,535,OK ,30-May-18,30-May-18,D,..3....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,535,535,OK ,06-Aug-18,20-Aug-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,08-Aug-18,05-Sep-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,06-Jun-18,01-Aug-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,04-Jun-18,30-Jul-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,03-Sep-18,03-Sep-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,27-Aug-18,27-Aug-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,17-Sep-18,17-Sep-18,D,1......,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,535,535,OK ,10-Sep-18,10-Sep-18,D,1......,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,12-Sep-18,12-Sep-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,540,540,OK ,15-Sep-18,15-Sep-18,D,.....6.,320,177,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,19-Sep-18,19-Sep-18,D,..3....,320,177,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,540,540,OK ,29-Sep-18,29-Sep-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,22-Sep-18,22-Sep-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,540,540,OK ,27-Oct-18,27-Oct-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,540,540,OK ,06-Oct-18,20-Oct-18,D,.....6.,319,144,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,17-Oct-18,24-Oct-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,535,535,OK ,01-Oct-18,08-Oct-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,24-Sep-18,24-Sep-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 2946 ,1,05-Apr-18
BA 2931 ,535,535,OK ,22-Oct-18,22-Oct-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,15-Oct-18,15-Oct-18,D,1......,320,169,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2931 ,535,535,OK ,26-Sep-18,03-Oct-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,535,535,OK ,10-Oct-18,10-Oct-18,D,..3....,320,169,1D ,1,J,SO,LGW,LGW,BA 1460 ,1,05-Apr-18
BA 2931 ,545,545,OK ,25-Sep-18,25-Sep-18,D,.2.....,320,177,1D ,1,J,SO,LGW,LGW,BA 1458 ,1,05-Apr-18
BA 2931 ,545,545,OK ,02-Oct-18,23-Oct-18,D,.2.....,319,144,1D ,1,J,SO,LGW,LGW,BA 1462 ,1,05-Apr-18
BA 2936 ,1205,1205,OK ,25-Mar-18,29-Apr-18,A,......7,320,169,1D ,1,J,SO,LGW,LGW,        ,0,05-Apr-18
BA 2936 ,735,735,OK ,03-Sep-18,03-Sep-18,A,1......,319,144,1D ,1,J,SO,LGW,LGW,BA 1439 ,0,26-Feb-18
BA 2936 ,735,735,OK ,04-Jun-18,27-Aug-18,A,1......,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,735,735,OK ,26-Mar-18,28-May-18,A,1......,319,144,1D ,1,J,SO,LGW,LGW,        ,0,26-Feb-18
BA 2936 ,735,735,OK ,10-Sep-18,22-Oct-18,A,1......,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,735,735,OK ,27-Mar-18,22-May-18,A,.2.....,319,144,1D ,1,J,SO,LGW,LGW,        ,0,26-Feb-18
BA 2936 ,750,750,OK ,01-Aug-18,01-Aug-18,A,..3....,319,144,1D ,1,J,SO,LGW,LGW,BA 1439 ,0,26-Feb-18
BA 2936 ,750,750,OK ,30-May-18,25-Jul-18,A,..3....,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,750,750,OK ,28-Mar-18,23-May-18,A,..3....,319,144,1D ,1,J,SO,LGW,LGW,        ,0,26-Feb-18
BA 2936 ,750,750,OK ,08-Aug-18,19-Sep-18,A,..3....,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,750,750,OK ,21-Jun-18,05-Jul-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 1439 ,0,26-Feb-18
BA 2936 ,750,750,OK ,31-May-18,14-Jun-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,750,750,OK ,29-Mar-18,24-May-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,        ,0,26-Feb-18
BA 2936 ,750,750,OK ,19-Jul-18,26-Jul-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 1439 ,0,26-Feb-18
BA 2936 ,750,750,OK ,12-Jul-18,12-Jul-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 2937 ,0,26-Feb-18
BA 2936 ,750,750,OK ,02-Aug-18,02-Aug-18,A,...4...,319,144,1D ,1,J,SO,LGW,LGW,BA 1439 ,0,26-Feb-18
