SERVICE_x,OPERATOR_x,A/D_x,AC_x,SEAT_x,TY_x,O/D_x,TROUND_x,FLIGHT_DATE_x,DATETIME_x,LINK_x,SERVICE_y,OPERATOR_y,A/D_y,AC_y,SEAT_y,TY_y,O/D_y,TROUND_y,FLIGHT_DATE_y,DATETIME_y,ID,LINK_y
EW9364,EW,A,32A,180.0,J,DUS,EW 9365 ,2018-04-01 00:00:00,2018-04-01 17:30:00,D2689,EW9365,EW,D,32A,180.0,J,DUS,EW 9364 ,2018-04-01 00:00:00,2018-04-01 18:05:00,D2689,1.0
BE771,BE,A,DH4,78.0,J,SOU,BE 772  ,2018-04-01 00:00:00,2018-04-01 17:40:00,D270,BE267,BE,D,DH4,78.0,J,EMA,BE 1342 ,2018-04-01 00:00:00,2018-04-01 18:25:00,D270,1.0
BE1342,BE,A,DH4,78.0,J,LCY,BE 267  ,2018-04-01 00:00:00,2018-04-01 17:45:00,D686,BE691,BE,D,DH4,78.0,J,BHD,BE 769  ,2018-04-01 00:00:00,2018-04-01 18:30:00,D686,1.0
D88470,D8,A,73H,186.0,J,CPH,D8 8471 ,2018-04-01 00:00:00,2018-04-01 17:50:00,D2549,D88471,D8,D,73H,186.0,J,CPH,D8 8470 ,2018-04-01 00:00:00,2018-04-01 18:30:00,D2549,1.0
AY1373,AY,A,E90,100.0,J,HEL,AY 1374 ,2018-04-01 00:00:00,2018-04-01 17:55:00,D1340,AY1374,AY,D,E90,100.0,J,HEL,AY 1373 ,2018-04-01 00:00:00,2018-04-01 18:40:00,D1340,1.0
WK310,WK,A,320,180.0,J,ZRH,WK 311  ,2018-04-01 00:00:00,2018-04-01 17:55:00,D371,WK311,WK,D,320,180.0,J,ZRH,WK 310  ,2018-04-01 00:00:00,2018-04-01 18:40:00,D371,1.0
BA1454,BA,A,319,143.0,J,LHR,BA 1463 ,2018-04-01 00:00:00,2018-04-01 17:55:00,D1817,BA2945,BA,D,319,144.0,J,LGW,BA 2944 ,2018-04-01 00:00:00,2018-04-01 20:20:00,D1817,1.0
FR1053,FR,A,73H,189.0,J,PRG,FR 8824 ,2018-04-01 00:00:00,2018-04-01 18:10:00,D2644,FR8824,FR,D,73H,189.0,J,STN,FR 1053 ,2018-04-01 00:00:00,2018-04-01 18:35:00,D2644,1.0
EZY6926,EZY,A,320,180.0,J,AMS,EZY6925 ,2018-04-01 00:00:00,2018-04-01 18:10:00,D1756,EZY2686,EZY,D,320,186.0,J,MXP,EZY2685 ,2018-04-01 00:00:00,2018-04-01 19:15:00,D1756,1.0
LS706,LS,A,73H,189.0,J,ACE,LS 6477 ,2018-04-01 00:00:00,2018-04-01 18:20:00,D2092,LS6477,LS,D,73H,189.0,C,ZAZ,LS 706  ,2018-04-01 00:00:00,2018-04-01 19:20:00,D2092,1.0
EI3258,EI,A,AT7,72.0,J,DUB,EI 3259 ,2018-04-01 00:00:00,2018-04-01 18:20:00,D1890,EI3259,EI,D,AT7,72.0,J,DUB,EI 3258 ,2018-04-01 00:00:00,2018-04-01 18:50:00,D1890,1.0
SK2545,SK,A,73G,141.0,J,ARN,SK 2546 ,2018-04-01 00:00:00,2018-04-01 18:25:00,D1714,SK2546,SK,D,73G,141.0,J,ARN,SK 2545 ,2018-04-01 00:00:00,2018-04-01 19:05:00,D1714,1.0
VY7815,VY,A,320,180.0,J,BCN,VY 7816 ,2018-04-01 00:00:00,2018-04-01 18:25:00,D2516,VY7816,VY,D,320,180.0,J,BCN,VY 7815 ,2018-04-01 00:00:00,2018-04-01 19:05:00,D2516,1.0
FR6827,FR,A,73H,189.0,J,FAO,FR 6826 ,2018-04-01 00:00:00,2018-04-01 18:30:00,D2200,FR6826,FR,D,73H,189.0,J,FAO,FR 6827 ,2018-04-01 00:00:00,2018-04-01 18:55:00,D2200,1.0
FR9303,FR,A,73H,189.0,J,GRO,FR 9304 ,2018-04-01 00:00:00,2018-04-01 18:35:00,D2684,FR9304,FR,D,73H,189.0,J,GRO,FR 9303 ,2018-04-01 00:00:00,2018-04-01 19:00:00,D2684,1.0
LS728,LS,A,73H,189.0,J,TFS,LS 775  ,2018-04-01 00:00:00,2018-04-01 18:35:00,D802,LS775,LS,D,73H,189.0,J,ALC,LS 728  ,2018-04-02 00:00:00,2018-04-02 07:30:00,D802,1.0
BA1458,BA,A,320,168.0,J,LHR,BA 1465 ,2018-04-01 00:00:00,2018-04-01 18:45:00,D1483,BA1465,BA,D,320,168.0,J,LHR,BA 1458 ,2018-04-01 00:00:00,2018-04-01 19:35:00,D1483,1.0
BE694,BE,A,DH4,78.0,J,BHD,BE 693  ,2018-04-01 00:00:00,2018-04-01 18:45:00,D689,BE693,BE,D,DH4,78.0,J,BHD,BE 694  ,2018-04-01 00:00:00,2018-04-01 19:25:00,D689,1.0
FR4382,FR,A,73H,189.0,J,HHN,FR 4383 ,2018-04-01 00:00:00,2018-04-01 18:45:00,D1982,FR4383,FR,D,73H,189.0,J,HHN,FR 4382 ,2018-04-01 00:00:00,2018-04-01 19:10:00,D1982,1.0
EZY2685,EZY,A,320,186.0,J,MXP,EZY2686 ,2018-04-01 00:00:00,2018-04-01 18:45:00,D625,EZY490,EZY,D,320,186.0,J,BFS,EZY6940 ,2018-04-01 00:00:00,2018-04-01 19:55:00,D625,1.0
BE2108,BE,A,DH4,78.0,J,LHR,BE 2101 ,2018-04-01 00:00:00,2018-04-01 19:00:00,D1622,BE2101,BE,D,DH4,78.0,J,LHR,BE 2108 ,2018-04-02 00:00:00,2018-04-02 05:20:00,D1622,1.0
SK2541,SK,A,73H,181.0,J,ARN,SK 2542 ,2018-04-01 00:00:00,2018-04-01 19:15:00,D1700,SK2542,SK,D,73H,181.0,J,ARN,SK 2541 ,2018-04-01 00:00:00,2018-04-01 19:55:00,D1700,1.0
TOM1797,TOM,A,73H,189.0,C,PFO,TOM1130 ,2018-04-01 00:00:00,2018-04-01 19:25:00,D1185,TOM1130,TOM,D,73H,189.0,C,LPA,TOM1797 ,2018-04-02 00:00:00,2018-04-02 07:35:00,D1185,1.0
EZY19,EZY,A,320,186.0,J,LTN,EZY20   ,2018-04-01 00:00:00,2018-04-01 19:30:00,D79,EZY20,EZY,D,320,186.0,J,LTN,EZY19   ,2018-04-01 00:00:00,2018-04-01 19:55:00,D79,1.0
LM358,LM,A,SF3,34.0,J,LSI,LM 353  ,2018-04-01 00:00:00,2018-04-01 19:35:00,D479,LM391,LM,D,SF3,33.0,J,KOI,LM 390  ,2018-04-02 00:00:00,2018-04-02 08:20:00,D479,1.0
BA8714,BA,A,E90,98.0,J,LCY,BA 8713 ,2018-04-01 00:00:00,2018-04-01 19:35:00,D2610,BA8713,BA,D,E90,98.0,J,LCY,BA 8714 ,2018-04-02 00:00:00,2018-04-02 08:45:00,D2610,1.0
BA2944,BA,A,319,144.0,J,LGW,BA 2945 ,2018-04-01 00:00:00,2018-04-01 19:35:00,D1790,BA2931,BA,D,319,144.0,J,LGW,BA 1448 ,2018-04-02 00:00:00,2018-04-02 05:35:00,D1790,1.0
EZY811,EZY,A,320,186.0,J,LGW,EZY814  ,2018-04-01 00:00:00,2018-04-01 19:45:00,D902,EZY814,EZY,D,320,186.0,J,LGW,EZY811  ,2018-04-01 00:00:00,2018-04-01 20:15:00,D902,1.0
EI3808,EI,A,AT7,70.0,J,ORK,EI 3807 ,2018-04-01 00:00:00,2018-04-01 19:50:00,D1977,EI3807,EI,D,AT7,70.0,J,ORK,EI 3808 ,2018-04-01 00:00:00,2018-04-01 20:15:00,D1977,1.0
EZY429,EZY,A,320,186.0,J,BRS,EZY6901 ,2018-04-01 00:00:00,2018-04-01 19:50:00,D571,EZY432,EZY,D,320,186.0,J,BRS,EZY431  ,2018-04-01 00:00:00,2018-04-01 21:15:00,D571,1.0
EZY489,EZY,A,320,186.0,J,BFS,EZY6961 ,2018-04-01 00:00:00,2018-04-01 19:50:00,D2209,EZY6901,EZY,D,320,186.0,J,SVQ,EZY429  ,2018-04-02 00:00:00,2018-04-02 05:00:00,D2209,1.0
FR818,FR,A,73H,189.0,J,DUB,FR 819  ,2018-04-01 00:00:00,2018-04-01 20:15:00,D947,FR819,FR,D,73H,189.0,J,DUB,FR 818  ,2018-04-01 00:00:00,2018-04-01 20:40:00,D947,1.0
BA8716,BA,A,E90,98.0,J,LCY,BA 8715 ,2018-04-01 00:00:00,2018-04-01 20:20:00,D2619,BA8715,BA,D,E90,98.0,J,LCY,BA 8716 ,2018-04-02 00:00:00,2018-04-02 10:40:00,D2619,1.0
FR8887,FR,A,73H,189.0,J,STN,FR 6626 ,2018-04-01 00:00:00,2018-04-01 20:25:00,D2133,FR6626,FR,D,73H,189.0,J,ACE,FR 8887 ,2018-04-02 00:00:00,2018-04-02 05:10:00,D2133,1.0
BE4507,BE,A,E95,118.0,J,CWL,BE 4508 ,2018-04-01 00:00:00,2018-04-01 20:30:00,D2014,BE4508,BE,D,E95,118.0,J,CWL,BE 4507 ,2018-04-01 00:00:00,2018-04-01 21:00:00,D2014,1.0
BA1462,BA,A,319,143.0,J,LHR,BA 1461 ,2018-04-01 00:00:00,2018-04-01 20:30:00,D1456,BA1461,BA,D,319,143.0,J,LHR,BA 1462 ,2018-04-02 00:00:00,2018-04-02 07:00:00,D1456,1.0
KL1293,KL,A,73H,186.0,J,AMS,KL 1276 ,2018-04-01 00:00:00,2018-04-01 20:35:00,D1194,KL1276,KL,D,73H,186.0,J,AMS,KL 1293 ,2018-04-02 00:00:00,2018-04-02 05:00:00,D1194,1.0
BE1344,BE,A,DH4,78.0,J,LCY,BE 841  ,2018-04-01 00:00:00,2018-04-01 20:35:00,D975,BE841,BE,D,DH4,78.0,J,BHX,BE 1344 ,2018-04-02 00:00:00,2018-04-02 06:00:00,D975,1.0
BE696,BE,A,DH4,78.0,J,BHD,BE 1333 ,2018-04-01 00:00:00,2018-04-01 20:40:00,D1287,BE1333,BE,D,DH4,78.0,J,LCY,BE 696  ,2018-04-02 00:00:00,2018-04-02 07:30:00,D1287,1.0
BE297,BE,A,DH4,78.0,J,MAN,BE 2103 ,2018-04-01 00:00:00,2018-04-01 20:45:00,D1628,BE2103,BE,D,DH4,78.0,J,LHR,BE 297  ,2018-04-02 00:00:00,2018-04-02 07:55:00,D1628,1.0
FR6604,FR,A,73H,189.0,J,IBZ,FR 6681 ,2018-04-01 00:00:00,2018-04-01 20:50:00,D2183,FR6681,FR,D,73H,189.0,J,CIA,FR 6604 ,2018-04-02 00:00:00,2018-04-02 05:25:00,D2183,1.0
SN2065,SN,A,319,141.0,J,BRU,SN 2066 ,2018-04-01 00:00:00,2018-04-01 20:55:00,D1601,SN2066,SN,D,319,141.0,J,BRU,SN 2065 ,2018-04-02 00:00:00,2018-04-02 04:55:00,D1601,1.0
EZY431,EZY,A,320,186.0,J,BRS,EZY432  ,2018-04-01 00:00:00,2018-04-01 20:55:00,D2398,EZY6961,EZY,D,320,186.0,J,PRG,EZY489  ,2018-04-02 00:00:00,2018-04-02 05:00:00,D2398,1.0
BE854,BE,A,DH4,78.0,J,BHX,BE 292  ,2018-04-01 00:00:00,2018-04-01 20:55:00,D303,BE292,BE,D,DH4,78.0,J,MAN,BE 854  ,2018-04-02 00:00:00,2018-04-02 09:00:00,D303,1.0
BA8718,BA,A,E90,98.0,J,LCY,BA 8701 ,2018-04-01 00:00:00,2018-04-01 21:05:00,D2591,BA8709,BA,D,E90,98.0,J,LCY,BA 8706 ,2018-04-02 00:00:00,2018-04-02 16:50:00,D2591,1.0
EZY6984,EZY,A,320,186.0,J,CPH,EZY802  ,2018-04-01 00:00:00,2018-04-01 21:05:00,D844,EZY802,EZY,D,320,186.0,J,LGW,EZY6984 ,2018-04-02 00:00:00,2018-04-02 05:05:00,D844,1.0
BE268,BE,A,DH4,78.0,J,EMA,BE 764  ,2018-04-01 00:00:00,2018-04-01 21:10:00,D999,BE845,BE,D,DH4,78.0,J,BHX,BE 842  ,2018-04-02 00:00:00,2018-04-02 09:40:00,D999,1.0
EZY239,EZY,A,320,186.0,J,STN,EZY232  ,2018-04-01 00:00:00,2018-04-01 21:10:00,D181,EZY232,EZY,D,320,186.0,J,STN,EZY239  ,2018-04-02 00:00:00,2018-04-02 05:10:00,D181,1.0
LS788,LS,A,73C,148.0,J,BUD,LS 857  ,2018-04-01 00:00:00,2018-04-01 21:20:00,D1067,LS857,LS,D,73C,148.0,J,AGP,LS 788  ,2018-04-02 00:00:00,2018-04-02 05:35:00,D1067,1.0
EZY6958,EZY,A,319,156.0,J,CDG,EZY426  ,2018-04-01 00:00:00,2018-04-01 21:20:00,D2453,EZY6983,EZY,D,319,156.0,J,CPH,EZY6982 ,2018-04-02 00:00:00,2018-04-02 06:15:00,D2453,1.0
BE2110,BE,A,DH4,78.0,J,LHR,BE 655  ,2018-04-01 00:00:00,2018-04-01 21:25:00,D175,BE210,BE,D,DH4,78.0,J,EXT,BE 2102 ,2018-04-02 00:00:00,2018-04-02 09:50:00,D175,1.0
EZY813,EZY,A,320,186.0,J,LGW,EZY6939 ,2018-04-01 00:00:00,2018-04-01 21:30:00,D2337,EZY6939,EZY,D,320,186.0,J,KRK,EZY813  ,2018-04-02 00:00:00,2018-04-02 05:40:00,D2337,1.0
BE775,BE,A,DH4,78.0,J,SOU,BE 263  ,2018-04-01 00:00:00,2018-04-01 21:30:00,D750,BE764,BE,D,DH4,78.0,J,SOU,BE 268  ,2018-04-02 00:00:00,2018-04-02 09:50:00,D750,1.0
AF1886,AF,A,32A,174.0,J,CDG,AF 1887 ,2018-04-01 00:00:00,2018-04-01 21:35:00,D1572,AF1887,AF,D,32A,174.0,J,CDG,AF 1886 ,2018-04-02 00:00:00,2018-04-02 04:55:00,D1572,1.0
FR7353,FR,A,73H,189.0,J,CRL,FR 6266 ,2018-04-01 00:00:00,2018-04-01 21:35:00,D2082,FR6266,FR,D,73H,189.0,J,BCN,FR 7353 ,2018-04-02 00:00:00,2018-04-02 05:30:00,D2082,1.0
EZY6932,EZY,A,320,186.0,J,HAM,EZY12   ,2018-04-01 00:00:00,2018-04-01 21:40:00,D36,EZY12,EZY,D,320,186.0,J,LTN,EZY6932 ,2018-04-02 00:00:00,2018-04-02 06:00:00,D36,1.0
FR8823,FR,A,73H,189.0,J,STN,FR 6826 ,2018-04-01 00:00:00,2018-04-01 21:45:00,D2203,FR6826,FR,D,73H,189.0,J,FAO,FR 8823 ,2018-04-02 00:00:00,2018-04-02 05:35:00,D2203,1.0
FR2675,FR,A,73H,189.0,J,CPH,FR 2453 ,2018-04-01 00:00:00,2018-04-01 21:50:00,D1693,FR2453,FR,D,73H,189.0,J,BLQ,FR 2675 ,2018-04-02 00:00:00,2018-04-02 05:50:00,D1693,1.0
LS776,LS,A,73C,148.0,J,ALC,LS 853  ,2018-04-01 00:00:00,2018-04-01 21:55:00,D1039,LS853,LS,D,73C,148.0,J,VCE,LS 776  ,2018-04-02 00:00:00,2018-04-02 06:45:00,D1039,1.0
EZY6914,EZY,A,319,156.0,J,MUC,EZY6955 ,2018-04-01 00:00:00,2018-04-01 22:10:00,D1906,EZY3386,EZY,D,319,156.0,J,VCE,EZY3385 ,2018-04-02 00:00:00,2018-04-02 08:50:00,D1906,1.0
BA1460,BA,A,763,259.0,J,LHR,BA 1435 ,2018-04-01 00:00:00,2018-04-01 22:10:00,D1348,BA1435,BA,D,763,259.0,J,LHR,BA 1460 ,2018-04-02 00:00:00,2018-04-02 05:50:00,D1348,1.0
LS816,LS,A,73C,148.0,J,FAO,LS 815  ,2018-04-01 00:00:00,2018-04-01 22:10:00,D924,LS815,LS,D,73C,148.0,J,FAO,LS 816  ,2018-04-02 00:00:00,2018-04-02 07:25:00,D924,1.0
BA2946,BA,A,319,144.0,J,LGW,        ,2018-04-01 00:00:00,2018-04-01 22:15:00,D1797,BA2937,BA,D,319,144.0,J,LGW,BA 2936 ,2018-04-02 00:00:00,2018-04-02 08:20:00,D1797,1.0
FR1050,FR,A,73H,189.0,J,KTW,FR 8882 ,2018-04-01 00:00:00,2018-04-01 22:40:00,D2649,FR8882,FR,D,73H,189.0,J,STN,FR 1050 ,2018-04-02 00:00:00,2018-04-02 06:00:00,D2649,1.0
FR8422,FR,A,73H,189.0,J,FUE,FR 1048 ,2018-04-01 00:00:00,2018-04-01 22:40:00,D1122,FR1048,FR,D,73H,189.0,J,FKB,FR 8422 ,2018-04-02 00:00:00,2018-04-02 06:15:00,D1122,1.0
EZY6960,EZY,A,320,186.0,J,NCE,EZY482  ,2018-04-01 00:00:00,2018-04-01 22:45:00,D583,EZY482,EZY,D,320,186.0,J,BFS,EZY6960 ,2018-04-02 00:00:00,2018-04-02 06:10:00,D583,1.0
FR6653,FR,A,73H,189.0,J,AGP,FR 6656 ,2018-04-01 00:00:00,2018-04-01 22:55:00,D2170,FR6656,FR,D,73H,189.0,J,PMI,FR 6653 ,2018-04-02 00:00:00,2018-04-02 06:35:00,D2170,1.0
LS21C,LS,A,73H,0.0,P,ZAZ,LS 715  ,2018-04-02 00:00:00,2018-04-02 01:35:00,D711,LS715,LS,D,73H,189.0,J,LPA,LS 21  C,2018-04-02 00:00:00,2018-04-02 08:10:00,D711,1.0
LS798,LS,A,73H,189.0,J,PFO,LS 735  ,2018-04-02 00:00:00,2018-04-02 01:40:00,D733,LS735,LS,D,73H,189.0,J,FNC,LS 798  ,2018-04-02 00:00:00,2018-04-02 08:45:00,D733,1.0
EZS6917,EZS,A,320,186.0,J,BSL,EZS6918 ,2018-04-02 00:00:00,2018-04-02 06:10:00,D2259,EZS6918,EZS,D,320,186.0,J,BSL,EZS6917 ,2018-04-02 00:00:00,2018-04-02 06:35:00,D2259,1.0
AA278,AA,A,75W,176.0,J,JFK,AA 279  ,2018-04-02 00:00:00,2018-04-02 06:10:00,D273,AA279,AA,D,75W,176.0,J,JFK,AA 278  ,2018-04-02 00:00:00,2018-04-02 09:10:00,D273,1.0
QR31,QR,A,359,283.0,J,DOH,QR 32   ,2018-04-02 00:00:00,2018-04-02 06:20:00,D123,QR32,QR,D,359,283.0,J,DOH,QR 31   ,2018-04-02 00:00:00,2018-04-02 07:45:00,D123,1.0
EY27,EY,A,332,262.0,J,AUH,EY 28   ,2018-04-02 00:00:00,2018-04-02 06:20:00,D104,EY28,EY,D,332,262.0,J,AUH,EY 27   ,2018-04-02 00:00:00,2018-04-02 08:05:00,D104,1.0
FR812,FR,A,73H,189.0,J,DUB,FR 813  ,2018-04-02 00:00:00,2018-04-02 06:35:00,D888,FR813,FR,D,73H,189.0,J,DUB,FR 812  ,2018-04-02 00:00:00,2018-04-02 07:00:00,D888,1.0
UA36,UA,A,75W,169.0,J,EWR,UA 39   ,2018-04-02 00:00:00,2018-04-02 06:45:00,D130,UA39,UA,D,75W,169.0,J,EWR,UA 36   ,2018-04-02 00:00:00,2018-04-02 08:15:00,D130,1.0
EI3250,EI,A,AT7,72.0,J,DUB,EI 3251 ,2018-04-02 00:00:00,2018-04-02 06:55:00,D1831,EI3251,EI,D,AT7,72.0,J,DUB,EI 3250 ,2018-04-02 00:00:00,2018-04-02 07:20:00,D1831,1.0
EZY801,EZY,A,320,180.0,J,LGW,EZY804  ,2018-04-02 00:00:00,2018-04-02 06:55:00,D852,EZY804,EZY,D,320,180.0,J,LGW,EZY801  ,2018-04-02 00:00:00,2018-04-02 07:20:00,D852,1.0
AF1686,AF,A,318,131.0,J,CDG,AF 1687 ,2018-04-02 00:00:00,2018-04-02 07:00:00,D1545,AF1687,AF,D,318,131.0,J,CDG,AF 1686 ,2018-04-02 00:00:00,2018-04-02 07:45:00,D1545,1.0
SK4601,SK,A,CR9,90.0,J,OSL,SK 4602 ,2018-04-02 00:00:00,2018-04-02 07:05:00,D2039,SK4602,SK,D,CR9,90.0,J,OSL,SK 4601 ,2018-04-02 00:00:00,2018-04-02 07:45:00,D2039,1.0
BE4501,BE,A,E95,118.0,J,CWL,BE 4502 ,2018-04-02 00:00:00,2018-04-02 07:10:00,D1995,BE4502,BE,D,E95,118.0,J,CWL,BE 4501 ,2018-04-02 00:00:00,2018-04-02 07:40:00,D1995,1.0
BA1432,BA,A,320,168.0,J,LHR,BA 1439 ,2018-04-02 00:00:00,2018-04-02 07:20:00,D1361,BA1439,BA,D,320,168.0,J,LHR,BA 1432 ,2018-04-02 00:00:00,2018-04-02 08:10:00,D1361,1.0
EI3806,EI,A,AT7,70.0,J,ORK,EI 3675 ,2018-04-02 00:00:00,2018-04-02 07:20:00,D1950,EI3675,EI,D,AT7,70.0,J,SNN,EI 3806 ,2018-04-02 00:00:00,2018-04-02 07:50:00,D1950,1.0
KL1277,KL,A,73H,186.0,J,AMS,KL 1278 ,2018-04-02 00:00:00,2018-04-02 07:25:00,D1211,KL1278,KL,D,73H,186.0,J,AMS,KL 1277 ,2018-04-02 00:00:00,2018-04-02 08:10:00,D1211,1.0
EZY421,EZY,A,320,186.0,J,BRS,EZY422  ,2018-04-02 00:00:00,2018-04-02 07:30:00,D536,EZY422,EZY,D,320,186.0,J,BRS,EZY421  ,2018-04-02 00:00:00,2018-04-02 08:00:00,D536,1.0
BA2936,BA,A,319,144.0,J,LGW,BA 2937 ,2018-04-02 00:00:00,2018-04-02 07:35:00,D1402,BA1445,BA,D,319,143.0,J,LHR,BA 2940 ,2018-04-02 00:00:00,2018-04-02 12:55:00,D1402,1.0
LM390,LM,A,SF3,33.0,J,KOI,LM 391  ,2018-04-02 00:00:00,2018-04-02 07:50:00,D391,LM341,LM,D,SF3,34.0,J,SYY,LM 352  ,2018-04-02 00:00:00,2018-04-02 08:40:00,D391,1.0
AY1371,AY,A,E90,100.0,J,HEL,AY 1372 ,2018-04-02 00:00:00,2018-04-02 07:50:00,D1336,AY1372,AY,D,E90,100.0,J,HEL,AY 1371 ,2018-04-02 00:00:00,2018-04-02 08:30:00,D1336,1.0
D81601,D8,A,7M8,189.0,J,SWF,D8 1640 ,2018-04-02 00:00:00,2018-04-02 07:55:00,D1523,D81640,D8,D,7M8,189.0,J,OSL,D8 1601 ,2018-04-02 00:00:00,2018-04-02 10:25:00,D1523,1.0
EI3550,EI,A,AT7,72.0,J,DUB,EI 3551 ,2018-04-02 00:00:00,2018-04-02 08:00:00,D1926,EI3551,EI,D,AT7,72.0,J,DUB,EI 3550 ,2018-04-02 00:00:00,2018-04-02 08:30:00,D1926,1.0
LM352,LM,A,SF3,34.0,J,LSI,LM 341  ,2018-04-02 00:00:00,2018-04-02 08:05:00,D422,LM353,LM,D,SF3,33.0,J,LSI,LM 358  ,2018-04-02 00:00:00,2018-04-02 08:45:00,D422,1.0
BA1434,BA,A,763,259.0,J,LHR,BA 1441 ,2018-04-02 00:00:00,2018-04-02 08:10:00,D1371,BA1441,BA,D,763,259.0,J,LHR,BA 1434 ,2018-04-02 00:00:00,2018-04-02 09:05:00,D1371,1.0
EZY481,EZY,A,320,186.0,J,BFS,EZY6977 ,2018-04-02 00:00:00,2018-04-02 08:15:00,D2431,EZY6977,EZY,D,320,186.0,J,SXF,EZY481  ,2018-04-02 00:00:00,2018-04-02 08:45:00,D2431,1.0
EZY3385,EZY,A,319,156.0,J,VCE,EZY3386 ,2018-04-02 00:00:00,2018-04-02 08:20:00,D541,EZY426,EZY,D,319,156.0,J,BRS,EZY6958 ,2018-04-02 00:00:00,2018-04-02 09:15:00,D541,1.0
EZY2683,EZY,A,320,186.0,J,MXP,EZY2684 ,2018-04-02 00:00:00,2018-04-02 08:20:00,D1739,EZY2684,EZY,D,320,186.0,J,MXP,EZY2683 ,2018-04-02 00:00:00,2018-04-02 08:50:00,D1739,1.0
EZY231,EZY,A,320,186.0,J,STN,EZY6921 ,2018-04-02 00:00:00,2018-04-02 08:25:00,D2278,EZY6921,EZY,D,320,186.0,J,AMS,EZY231  ,2018-04-02 00:00:00,2018-04-02 09:05:00,D2278,1.0
SK2545,SK,A,CR9,90.0,J,ARN,SK 2546 ,2018-04-02 00:00:00,2018-04-02 08:35:00,D1715,SK2546,SK,D,CR9,90.0,J,ARN,SK 2545 ,2018-04-02 00:00:00,2018-04-02 09:15:00,D1715,1.0
EZY803,EZY,A,320,186.0,J,LGW,EZY484  ,2018-04-02 00:00:00,2018-04-02 08:45:00,D2222,EZY6905,EZY,D,320,186.0,J,GVA,EZY11   ,2018-04-02 00:00:00,2018-04-02 09:45:00,D2222,1.0
DL409,DL,A,75W,168.0,J,JFK,DL 209  ,2018-04-02 00:00:00,2018-04-02 08:55:00,D156,DL209,DL,D,75W,168.0,J,JFK,DL 409  ,2018-04-02 00:00:00,2018-04-02 10:25:00,D156,1.0
BE842,BE,A,DH4,78.0,J,BHX,BE 845  ,2018-04-02 00:00:00,2018-04-02 08:55:00,D640,BE655,BE,D,DH4,78.0,J,NOC,BE 2110 ,2018-04-02 00:00:00,2018-04-02 10:55:00,D640,1.0
REV71C,REV,A,CN2,0.0,F,EMA,REV71  D,2018-04-02 00:00:00,2018-04-02 09:05:00,D146,REV71D,REV,D,CN2,0.0,F,EMA,REV71  C,2018-04-02 00:00:00,2018-04-02 09:40:00,D146,1.0
FR8881,FR,A,73H,189.0,J,STN,FR 8884 ,2018-04-02 00:00:00,2018-04-02 09:15:00,D2661,FR8884,FR,D,73H,189.0,J,STN,FR 8881 ,2018-04-02 00:00:00,2018-04-02 09:40:00,D2661,1.0
EZY11,EZY,A,320,186.0,J,LTN,EZY6905 ,2018-04-02 00:00:00,2018-04-02 09:15:00,D2490,EZY6995,EZY,D,320,186.0,J,MAD,EZY6962 ,2018-04-02 00:00:00,2018-04-02 11:00:00,D2490,1.0
WW860,WW,A,321,200.0,J,KEF,WW 861  ,2018-04-02 00:00:00,2018-04-02 09:20:00,D1079,WW861,WW,D,321,200.0,J,KEF,WW 860  ,2018-04-02 00:00:00,2018-04-02 11:00:00,D1079,1.0
BE2102,BE,A,DH4,78.0,J,LHR,BE 210  ,2018-04-02 00:00:00,2018-04-02 09:25:00,D250,BE263,BE,D,DH4,78.0,J,EMA,BE 775  ,2018-04-02 00:00:00,2018-04-02 11:00:00,D250,1.0
BA1438,BA,A,320,168.0,J,LHR,BA 1443 ,2018-04-02 00:00:00,2018-04-02 09:40:00,D1386,BA1443,BA,D,320,168.0,J,LHR,BA 1438 ,2018-04-02 00:00:00,2018-04-02 11:00:00,D1386,1.0
SK2541,SK,A,73H,181.0,J,ARN,SK 2542 ,2018-04-02 00:00:00,2018-04-02 09:45:00,D1701,SK2542,SK,D,73H,181.0,J,ARN,SK 2541 ,2018-04-02 00:00:00,2018-04-02 10:25:00,D1701,1.0
EW9364,EW,A,32A,180.0,J,DUS,EW 9365 ,2018-04-02 00:00:00,2018-04-02 09:50:00,D2692,EW9365,EW,D,32A,180.0,J,DUS,EW 9364 ,2018-04-02 00:00:00,2018-04-02 10:30:00,D2692,1.0
LM350,LM,A,SF3,34.0,J,LSI,LM 335  ,2018-04-02 00:00:00,2018-04-02 09:50:00,D378,LM335,LM,D,SF3,34.0,J,WIC,LM 350  ,2018-04-02 00:00:00,2018-04-02 10:30:00,D378,1.0
FR1286,FR,A,73H,189.0,J,MRS,FR 1287 ,2018-04-02 00:00:00,2018-04-02 09:55:00,D1253,FR1287,FR,D,73H,189.0,J,MRS,FR 1286 ,2018-04-02 00:00:00,2018-04-02 10:20:00,D1253,1.0
EI3252,EI,A,AT7,72.0,J,DUB,EI 3253 ,2018-04-02 00:00:00,2018-04-02 10:10:00,D1846,EI3253,EI,D,AT7,72.0,J,DUB,EI 3252 ,2018-04-02 00:00:00,2018-04-02 10:35:00,D1846,1.0
EZY6962,EZY,A,320,186.0,J,PRG,EZY6995 ,2018-04-02 00:00:00,2018-04-02 10:15:00,D196,EZY234,EZY,D,320,180.0,J,STN,EZY233  ,2018-04-02 00:00:00,2018-04-02 11:00:00,D196,1.0
